lower,upper,fortotals,habitat,round
01PLANT.Spear Thistle,07SEEDINVERT.Urophora stylata,1161.169395,NH,6
01PLANT.Creeping Thistle,07SEEDINVERT.Terellia ruficauda,41087.72246,PP,6
01PLANT.Lesser Trefoil,07SEEDINVERT.Protapion nigritarse,8217.544493,PP,6
01PLANT.Clover sp,07SEEDINVERT.Bruchophagus gibbus,65740.35594,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion apricans,41087.72246,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion trifolii,16435.08899,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,32870.17797,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion apricans,16435.08899,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion trifolii,41087.72246,PP,6
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,98610.53391,PP,6
01PLANT.Creeping Thistle,07SEEDINVERT.Urophora stylata,552.2900264,RG,6
01PLANT.Spear Thistle,07SEEDINVERT.Curtonotus aulicus,552.2900264,RG,6
01PLANT.Spear Thistle,07SEEDINVERT.Rhinocyllus conicus,552.2900264,RG,6
01PLANT.Spear Thistle,07SEEDINVERT.Terellia serratulae,1656.870079,RG,6
01PLANT.Spear Thistle,07SEEDINVERT.Urophora stylata,30375.95145,RG,6
01PLANT.Clover sp,07SEEDINVERT.Protapion apricans,552.2900264,RG,6
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,1656.870079,RG,6
01PLANT.Clover sp,07SEEDINVERT.Protapion trifolii,552.2900264,RG,6
01PLANT.Common Vetch,07SEEDINVERT.Oxystoma pomonae,4970.610238,RG,6
01PLANT.Spear Thistle,07SEEDINVERT.Urophora stylata,6627.480317,RG,6
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,4113.10823,GM,7
01PLANT.Spear Thistle,07SEEDINVERT.Terellia serratulae,2056.554115,GM,7
01PLANT.Spear Thistle,07SEEDINVERT.Urophora stylata,18508.98704,GM,7
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,17846.22104,LP,7
01PLANT.Spear Thistle,07SEEDINVERT.Terellia longicauda,291.7598546,MH,7
01PLANT.Spear Thistle,07SEEDINVERT.Terellia serratulae,2042.318982,MH,7
01PLANT.Clover sp,07SEEDINVERT.Bruchidius varius,1104.580053,RG,7
01PLANT.Clover sp,07SEEDINVERT.Protapion apricans,4970.610238,RG,7
01PLANT.Clover sp,07SEEDINVERT.Protapion assimile,4970.610238,RG,7
01PLANT.Clover sp,07SEEDINVERT.Protapion trifolii,2761.450132,RG,7
01PLANT.Clover sp,07SEEDINVERT.Protapion varipes,552.2900264,RG,7
01PLANT.Clover sp,07SEEDINVERT.Sitona lineatus,552.2900264,RG,7
01PLANT.Clover sp,07SEEDINVERT.Sitona sulcifrons,552.2900264,RG,7
01PLANT.Clover sp,07SEEDINVERT.Protapion fulvipes,552.2900264,RG,7
01PLANT.Common Vetch,07SEEDINVERT.Oxystoma pomonae,1104.580053,RG,7
01PLANT.Hawthorn,07SEEDINVERT.Blastodacna hellerella,1104.580053,RG,7
01PLANT.Spear Thistle,07SEEDINVERT.Olibrus aeneus,552.2900264,RG,7
01PLANT.Spear Thistle,07SEEDINVERT.Terellia serratulae,4970.610238,RG,7
01PLANT.Spear Thistle,07SEEDINVERT.Urophora stylata,16016.41077,RG,7
07SEEDINVERT.Bruchidius varius,13SFPARA.Aprostocetus sp,64.97529722,RG,
07SEEDINVERT.Protapion apricans,13SFPARA.Aprostocetus sp,324.8764861,RG,
07SEEDINVERT.Protapion assimile,13SFPARA.Aprostocetus sp,292.3888375,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Aprostocetus sp,129.9505944,RG,
07SEEDINVERT.Protapion trifolii,13SFPARA.Aprostocetus sp,194.9258917,RG,
07SEEDINVERT.Protapion varipes,13SFPARA.Aprostocetus sp,32.48764861,RG,
07SEEDINVERT.Sitona lineatus,13SFPARA.Aprostocetus sp,32.48764861,RG,
07SEEDINVERT.Sitona sulcifrons,13SFPARA.Aprostocetus sp,32.48764861,RG,
07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon immutator,10.22759308,RG,
07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon immutator,10.22759308,RG,
07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon immutator,10.22759308,RG,
07SEEDINVERT.Terellia serratulae,13SFPARA.Bracon immutator,102.2759308,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Bracon immutator,971.6213427,RG,
07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon osculator,5.113796541,RG,
07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon osculator,5.113796541,RG,
07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon osculator,5.113796541,RG,
07SEEDINVERT.Terellia serratulae,13SFPARA.Bracon osculator,51.13796541,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Bracon osculator,485.8106714,RG,
07SEEDINVERT.Terellia ruficauda,13SFPARA.Bracon praecox,205.6554115,GM,
07SEEDINVERT.Urophora stylata,13SFPARA.Bracon praecox,1850.898704,GM,
07SEEDINVERT.Terellia serratulae,13SFPARA.Crataepus marbis,315.5943008,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Crataepus marbis,2998.145858,RG,
07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp A,5.113796541,RG,
07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp A,5.113796541,RG,
07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp A,5.113796541,RG,
07SEEDINVERT.Terellia serratulae,13SFPARA.Eurytoma sp A,51.13796541,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Eurytoma sp A,485.8106714,RG,
07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp B,5.113796541,RG,
07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp B,5.113796541,RG,
07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp B,5.113796541,RG,
07SEEDINVERT.Terellia serratulae,13SFPARA.Eurytoma sp B,51.13796541,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Eurytoma sp B,485.8106714,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,53470.40699,GM,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,35692.44208,LP,
07SEEDINVERT.Protapion apricans,13SFPARA.Mesopolobus incultus,287.84502,LU,
07SEEDINVERT.Protapion assimile,13SFPARA.Mesopolobus incultus,1439.2251,LU,
07SEEDINVERT.Protapion trifolii,13SFPARA.Mesopolobus incultus,4605.52032,LU,
07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Mesopolobus incultus,64010.34657,PP,
07SEEDINVERT.Protapion apricans,13SFPARA.Mesopolobus incultus,56009.05325,PP,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus,128020.6931,PP,
07SEEDINVERT.Protapion trifolii,13SFPARA.Mesopolobus incultus,56009.05325,PP,
07SEEDINVERT.Curtonotus aulicus,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
07SEEDINVERT.Olibrus aeneus,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
07SEEDINVERT.Terellia ruficauda,13SFPARA.Pteromalus albipennis,24652.63348,PP,
07SEEDINVERT.Terellia longicauda,13SFPARA.Pteromalus beryllii,145.8799273,MH,
07SEEDINVERT.Terellia serratulae,13SFPARA.Pteromalus beryllii,1021.159491,MH,
07SEEDINVERT.Terellia serratulae,13SFPARA.Pteromalus elevatus,105.1981003,RG,
07SEEDINVERT.Urophora stylata,13SFPARA.Pteromalus elevatus,999.3819525,RG,
07SEEDINVERT.Oxystoma pomonae,13SFPARA.Pteromalus sequester-group,1656.870079,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius,10282.77058,GM,
07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius,287.84502,LU,
07SEEDINVERT.Protapion assimile,13SFPARA.Spintherus dubius,1439.2251,LU,
07SEEDINVERT.Protapion trifolii,13SFPARA.Spintherus dubius,4605.52032,LU,
07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Spintherus dubius,1730.009367,PP,
07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius,1513.758196,PP,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius,3460.018734,PP,
07SEEDINVERT.Protapion trifolii,13SFPARA.Spintherus dubius,1513.758196,PP,
07SEEDINVERT.Bruchidius varius,13SFPARA.Spintherus dubius,974.6294583,RG,
07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius,4873.147292,RG,
07SEEDINVERT.Protapion assimile,13SFPARA.Spintherus dubius,4385.832563,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius,1949.258917,RG,
07SEEDINVERT.Protapion trifolii,13SFPARA.Spintherus dubius,2923.888375,RG,
07SEEDINVERT.Protapion varipes,13SFPARA.Spintherus dubius,487.3147292,RG,
07SEEDINVERT.Sitona lineatus,13SFPARA.Spintherus dubius,487.3147292,RG,
07SEEDINVERT.Sitona sulcifrons,13SFPARA.Spintherus dubius,487.3147292,RG,
07SEEDINVERT.Bruchidius varius,13SFPARA.Triaspis floricola,129.9505944,RG,
07SEEDINVERT.Protapion apricans,13SFPARA.Triaspis floricola,649.7529722,RG,
07SEEDINVERT.Protapion assimile,13SFPARA.Triaspis floricola,584.777675,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Triaspis floricola,259.9011889,RG,
07SEEDINVERT.Protapion trifolii,13SFPARA.Triaspis floricola,389.8517833,RG,
07SEEDINVERT.Protapion varipes,13SFPARA.Triaspis floricola,64.97529722,RG,
07SEEDINVERT.Sitona lineatus,13SFPARA.Triaspis floricola,64.97529722,RG,
07SEEDINVERT.Sitona sulcifrons,13SFPARA.Triaspis floricola,64.97529722,RG,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus campestris,10282.77058,GM,
07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Trichomalus campestris,17300.09367,PP,
07SEEDINVERT.Protapion apricans,13SFPARA.Trichomalus campestris,15137.58196,PP,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus campestris,34600.18734,PP,
07SEEDINVERT.Protapion trifolii,13SFPARA.Trichomalus campestris,15137.58196,PP,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus rufinus,59640.06934,GM,
07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Trichomalus rufinus,3460.018734,PP,
07SEEDINVERT.Protapion apricans,13SFPARA.Trichomalus rufinus,3027.516392,PP,
07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus rufinus,6920.037467,PP,
07SEEDINVERT.Protapion trifolii,13SFPARA.Trichomalus rufinus,3027.516392,PP,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,64.97529722,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,324.8764861,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,292.3888375,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,129.9505944,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,194.9258917,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,32.48764861,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,32.48764861,RG,
01PLANT.Clover sp,13SFPARA.Aprostocetus sp,32.48764861,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon immutator,10.22759308,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon immutator,10.22759308,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon immutator,10.22759308,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon immutator,102.2759308,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon immutator,971.6213427,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon osculator,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon osculator,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon osculator,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon osculator,51.13796541,RG,
01PLANT.Spear Thistle,13SFPARA.Bracon osculator,485.8106714,RG,
01PLANT.Creeping Thistle,13SFPARA.Bracon praecox,205.6554115,GM,
01PLANT.Creeping Thistle,13SFPARA.Bracon praecox,1850.898704,GM,
01PLANT.Spear Thistle,13SFPARA.Crataepus marbis,315.5943008,RG,
01PLANT.Spear Thistle,13SFPARA.Crataepus marbis,2998.145858,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp A,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp A,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp A,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp A,51.13796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp A,485.8106714,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp B,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp B,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp B,5.113796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp B,51.13796541,RG,
01PLANT.Spear Thistle,13SFPARA.Eurytoma sp B,485.8106714,RG,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,53470.40699,GM,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,35692.44208,LP,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,287.84502,LU,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,1439.2251,LU,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,4605.52032,LU,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,64010.34657,PP,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,56009.05325,PP,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,128020.6931,PP,
01PLANT.Clover sp,13SFPARA.Mesopolobus incultus,56009.05325,PP,
01PLANT.Spear Thistle,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
01PLANT.Spear Thistle,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
01PLANT.Spear Thistle,13SFPARA.Pterandrophysalis levantina,368.1933509,RG,
01PLANT.Creeping Thistle,13SFPARA.Pteromalus albipennis,24652.63348,PP,
01PLANT.Spear Thistle,13SFPARA.Pteromalus beryllii,145.8799273,MH,
01PLANT.Spear Thistle,13SFPARA.Pteromalus beryllii,1021.159491,MH,
01PLANT.Spear Thistle,13SFPARA.Pteromalus elevatus,105.1981003,RG,
01PLANT.Spear Thistle,13SFPARA.Pteromalus elevatus,999.3819525,RG,
01PLANT.Common Vetch,13SFPARA.Pteromalus sequester-group,1656.870079,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,10282.77058,GM,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,287.84502,LU,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,1439.2251,LU,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,4605.52032,LU,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,1730.009367,PP,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,1513.758196,PP,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,3460.018734,PP,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,1513.758196,PP,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,974.6294583,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,4873.147292,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,4385.832563,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,1949.258917,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,2923.888375,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,487.3147292,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,487.3147292,RG,
01PLANT.Clover sp,13SFPARA.Spintherus dubius,487.3147292,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,129.9505944,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,649.7529722,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,584.777675,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,259.9011889,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,389.8517833,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,64.97529722,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,64.97529722,RG,
01PLANT.Clover sp,13SFPARA.Triaspis floricola,64.97529722,RG,
01PLANT.Clover sp,13SFPARA.Trichomalus campestris,10282.77058,GM,
01PLANT.Clover sp,13SFPARA.Trichomalus campestris,17300.09367,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus campestris,15137.58196,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus campestris,34600.18734,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus campestris,15137.58196,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus rufinus,59640.06934,GM,
01PLANT.Clover sp,13SFPARA.Trichomalus rufinus,3460.018734,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus rufinus,3027.516392,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus rufinus,6920.037467,PP,
01PLANT.Clover sp,13SFPARA.Trichomalus rufinus,3027.516392,PP,
01PLANT.Autumn Hawkbit,08BIRD.Alectoris rufa,6.35E-07,all,6
01PLANT.Autumn Hawkbit,08BIRD.Carduelis cannabina,9.34E-08,all,6
01PLANT.Autumn Hawkbit,08BIRD.Carduelis carduelis,2.00E-05,all,6
01PLANT.Autumn Hawkbit,08BIRD.Carduelis chloris,1.69E-06,all,6
01PLANT.Autumn Hawkbit,08BIRD.Fringilla coelebs,6.72E-08,all,6
01PLANT.Black Bindweed,08BIRD.Alauda arvensis,8.45E-03,all,9
01PLANT.Black Bindweed,08BIRD.Alectoris rufa,9.78E-05,all,6
01PLANT.Black Bindweed,08BIRD.Alectoris rufa,7.88E-03,all,9
01PLANT.Black Bindweed,08BIRD.Carduelis cannabina,1.11E-04,all,6
01PLANT.Black Bindweed,08BIRD.Carduelis carduelis,3.96E-04,all,6
01PLANT.Black Bindweed,08BIRD.Carduelis chloris,1.67E-04,all,6
01PLANT.Black Bindweed,08BIRD.Carduelis chloris,2.18E-03,all,9
01PLANT.Black Bindweed,08BIRD.Columba palumbus,3.52E-05,all,6
01PLANT.Black Bindweed,08BIRD.Columba palumbus,4.11E-04,all,9
01PLANT.Black Bindweed,08BIRD.Corvus frugilegus,2.48E-04,all,6
01PLANT.Black Bindweed,08BIRD.Corvus frugilegus,7.70E-03,all,9
01PLANT.Black Bindweed,08BIRD.Corvus monedula,2.34E-04,all,6
01PLANT.Black Bindweed,08BIRD.Corvus monedula,9.89E-03,all,9
01PLANT.Black Bindweed,08BIRD.Emberiza citrinella,6.18E-05,all,6
01PLANT.Black Bindweed,08BIRD.Emberiza citrinella,4.86E-04,all,9
01PLANT.Black Bindweed,08BIRD.Fringilla coelebs,6.65E-05,all,6
01PLANT.Black Bindweed,08BIRD.Fringilla coelebs,1.60E-03,all,9
01PLANT.Black Bindweed,08BIRD.Passer domesticus,4.35E-04,all,9
01PLANT.Blackthorn,08BIRD.Alectoris rufa,0.213537411,all,6
01PLANT.Blackthorn,08BIRD.Alectoris rufa,0.430060247,all,9
01PLANT.Blackthorn,08BIRD.Carduelis cannabina,5.65E-02,all,6
01PLANT.Blackthorn,08BIRD.Carduelis carduelis,7.269602684,all,6
01PLANT.Blackthorn,08BIRD.Carduelis chloris,0.19142341,all,6
01PLANT.Blackthorn,08BIRD.Carduelis chloris,6.23E-02,all,9
01PLANT.Blackthorn,08BIRD.Corvus frugilegus,6.62E-02,all,6
01PLANT.Blackthorn,08BIRD.Corvus frugilegus,0.052103156,all,9
01PLANT.Blackthorn,08BIRD.Corvus frugilegus,1.76E-02,WU,6
01PLANT.Blackthorn,08BIRD.Corvus frugilegus,6.13E-02,WU,9
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,4.07E-02,all,6
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,2.45E-02,all,9
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,1.13E-02,WU,6
01PLANT.Blackthorn,08BIRD.Fringilla coelebs,4.63E-02,WU,9
01PLANT.Bramble,08BIRD.Alectoris rufa,3.08E-02,all,6
01PLANT.Bramble,08BIRD.Alectoris rufa,0.325257957,all,9
01PLANT.Bramble,08BIRD.Carduelis cannabina,8.15E-03,all,6
01PLANT.Bramble,08BIRD.Carduelis carduelis,1.048853815,all,6
01PLANT.Bramble,08BIRD.Carduelis chloris,2.76E-02,all,6
01PLANT.Bramble,08BIRD.Carduelis chloris,4.72E-02,all,9
01PLANT.Bramble,08BIRD.Columba palumbus,0.186535,all,6
01PLANT.Bramble,08BIRD.Columba palumbus,8.68E-02,all,9
01PLANT.Bramble,08BIRD.Corvus frugilegus,1.91E-02,all,6
01PLANT.Bramble,08BIRD.Corvus frugilegus,0.078812055,all,9
01PLANT.Bramble,08BIRD.Corvus frugilegus,2.39E-03,WU,6
01PLANT.Bramble,08BIRD.Corvus frugilegus,1.35E-02,WU,9
01PLANT.Bramble,08BIRD.Corvus monedula,0.045555417,all,6
01PLANT.Bramble,08BIRD.Corvus monedula,0.080573,all,9
01PLANT.Bramble,08BIRD.Corvus monedula,0.0225,WU,6
01PLANT.Bramble,08BIRD.Corvus monedula,0.0375,WU,9
01PLANT.Bramble,08BIRD.Emberiza citrinella,0.065199167,all,6
01PLANT.Bramble,08BIRD.Emberiza citrinella,2.09E-02,all,9
01PLANT.Bramble,08BIRD.Fringilla coelebs,5.87E-03,all,6
01PLANT.Bramble,08BIRD.Fringilla coelebs,0.018532764,all,9
01PLANT.Bramble,08BIRD.Fringilla coelebs,7.66E-04,WU,6
01PLANT.Bramble,08BIRD.Fringilla coelebs,5.08E-03,WU,9
01PLANT.Bristly Oxtongue,08BIRD.Alectoris rufa,2.92E-05,all,6
01PLANT.Bristly Oxtongue,08BIRD.Alectoris rufa,6.58E-03,all,9
01PLANT.Bristly Oxtongue,08BIRD.Carduelis cannabina,4.29E-06,all,6
01PLANT.Bristly Oxtongue,08BIRD.Carduelis carduelis,9.19E-04,all,6
01PLANT.Bristly Oxtongue,08BIRD.Carduelis chloris,7.74E-05,all,6
01PLANT.Bristly Oxtongue,08BIRD.Carduelis chloris,2.83E-03,all,9
01PLANT.Bristly Oxtongue,08BIRD.Corvus frugilegus,8.23E-04,all,6
01PLANT.Bristly Oxtongue,08BIRD.Corvus frugilegus,6.21E-03,all,9
01PLANT.Bristly Oxtongue,08BIRD.Fringilla coelebs,3.08E-06,all,6
01PLANT.Bristly Oxtongue,08BIRD.Fringilla coelebs,2.08E-04,all,9
01PLANT.Bristly Oxtongue,08BIRD.Passer domesticus,5.65E-05,all,9
01PLANT.Bush Vetch,08BIRD.Alectoris rufa,8.71E-03,all,9
01PLANT.Bush Vetch,08BIRD.Carduelis chloris,1.31E-04,all,9
01PLANT.Bush Vetch,08BIRD.Columba palumbus,6.93E-03,all,9
01PLANT.Bush Vetch,08BIRD.Corvus frugilegus,2.63E-03,all,9
01PLANT.Bush Vetch,08BIRD.Corvus monedula,2.80E-04,all,9
01PLANT.Bush Vetch,08BIRD.Emberiza citrinella,1.13E-04,all,9
01PLANT.Bush Vetch,08BIRD.Passer domesticus,5.06E-05,all,9
01PLANT.Charlock,08BIRD.Carduelis cannabina,2.357763382,all,6
01PLANT.Charlock,08BIRD.Carduelis chloris,2.890459718,all,6
01PLANT.Charlock,08BIRD.Carduelis chloris,1.753244983,all,9
01PLANT.Charlock,08BIRD.Columba palumbus,2.424291595,all,6
01PLANT.Charlock,08BIRD.Columba palumbus,1.276522256,all,9
01PLANT.Charlock,08BIRD.Corvus frugilegus,0.283583221,all,6
01PLANT.Charlock,08BIRD.Corvus frugilegus,0.3640735,all,9
01PLANT.Charlock,08BIRD.Corvus monedula,0.045555417,all,6
01PLANT.Charlock,08BIRD.Corvus monedula,0.080573,all,9
01PLANT.Charlock,08BIRD.Fringilla coelebs,1.550923858,all,6
01PLANT.Charlock,08BIRD.Fringilla coelebs,1.740889043,all,9
01PLANT.Charlock,08BIRD.Passer domesticus,2.95E-02,all,9
01PLANT.Chenopodium sp,08BIRD.Alauda arvensis,1.563564522,all,9
01PLANT.Chenopodium sp,08BIRD.Alectoris rufa,1.246752163,all,6
01PLANT.Chenopodium sp,08BIRD.Alectoris rufa,4.201085625,all,9
01PLANT.Chenopodium sp,08BIRD.Alectoris rufa,0.66,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Carduelis cannabina,1.199764776,all,6
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,61.09371052,all,6
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,11.54091667,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Carduelis carduelis,3.119166667,RGyard,9
01PLANT.Chenopodium sp,08BIRD.Carduelis chloris,0.169339109,all,6
01PLANT.Chenopodium sp,08BIRD.Carduelis chloris,9.23E-02,all,9
01PLANT.Chenopodium sp,08BIRD.Columba palumbus,0.186535,all,6
01PLANT.Chenopodium sp,08BIRD.Columba palumbus,0.087767,all,9
01PLANT.Chenopodium sp,08BIRD.Columba palumbus,0.0025,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Corvus frugilegus,0.283656667,all,6
01PLANT.Chenopodium sp,08BIRD.Corvus frugilegus,0.3640735,all,9
01PLANT.Chenopodium sp,08BIRD.Corvus frugilegus,0.0575,RGyard,9
01PLANT.Chenopodium sp,08BIRD.Corvus monedula,0.045555417,all,6
01PLANT.Chenopodium sp,08BIRD.Corvus monedula,0.080573,all,9
01PLANT.Chenopodium sp,08BIRD.Corvus monedula,0.0025,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Corvus monedula,0.03,RGyard,9
01PLANT.Chenopodium sp,08BIRD.Emberiza citrinella,0.065199167,all,6
01PLANT.Chenopodium sp,08BIRD.Emberiza citrinella,0.021099,all,9
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,2.697456522,all,6
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,2.72013913,all,9
01PLANT.Chenopodium sp,08BIRD.Fringilla coelebs,0.25,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,0.206770667,all,9
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,10.395,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Passer domesticus,8.248026316,RGyard,9
01PLANT.Chenopodium sp,08BIRD.Streptopelia decaocto,0.0025,RGyard,6
01PLANT.Chenopodium sp,08BIRD.Streptopelia decaocto,0.0075,RGyard,9
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.052242917,all,6
01PLANT.Cleavers,08BIRD.Carduelis chloris,0.028021,all,9
01PLANT.Cleavers,08BIRD.Corvus monedula,0.045555417,all,6
01PLANT.Cleavers,08BIRD.Corvus monedula,0.080573,all,9
01PLANT.Cleavers,08BIRD.Corvus monedula,0.0225,WU,6
01PLANT.Cleavers,08BIRD.Corvus monedula,0.0375,WU,9
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.05170125,all,6
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.052136,all,9
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.0025,WU,6
01PLANT.Cleavers,08BIRD.Fringilla coelebs,0.0075,WU,9
